latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
13.021171069444446,77.57038221944443,843.6193,0.00000,3,2021,-56.787
13.021171075000003,77.5703822111111,843.6184,0.00833,3,2021,-57.694
13.021171097222224,77.57038219444442,843.6265,0.01667,3,2021,-57.288
13.02117109166667,77.57038224166666,843.627,0.02500,3,2021,-56.894
13.021171111111112,77.5703822472222,843.6251,0.03333,3,2021,-57.716
13.02117109166667,77.57038219444442,843.6438,0.04167,3,2021,-55.798
13.021171125000002,77.57038222222222,843.6302,0.05000,3,2021,-57.293
13.021171133333336,77.57038220555553,843.6152,0.05833,3,2021,-56.435
13.021171136111112,77.57038221944443,843.6237,0.06667,3,2021,-58.656
13.021171111111112,77.57038219166667,843.6273,0.07500,3,2021,-56.981
13.021171133333336,77.57038223333333,843.6298,0.08333,3,2021,-56.792
13.021171133333336,77.57038220833331,843.6214,0.09167,3,2021,-57.014
13.021171150000002,77.57038216666666,843.6186,0.10000,3,2021,-57.461
13.021171130555556,77.5703822111111,843.6205,0.10833,3,2021,-58.288
13.021171111111112,77.57038219444442,843.6196,0.11667,3,2021,-57.552
13.021171105555556,77.57038218333334,843.6418,0.12500,3,2021,-56.066
13.021171113888892,77.57038220833331,843.6321,0.13333,3,2021,-56.854
13.021171133333336,77.5703822361111,843.6274,0.14167,3,2021,-56.891
13.021171141666668,77.57038219999998,843.625,0.15000,3,2021,-57.321
13.021171105555556,77.57038219444442,843.6247,0.15833,3,2021,-57.464
13.021171094444446,77.57038220277776,843.626,0.16667,3,2021,-57.216
13.021171105555556,77.57038219166667,843.6209,0.17500,3,2021,-56.763
13.021171072222222,77.57038218888889,843.6428,0.18333,3,2021,-56.757
13.021171083333336,77.570382225,843.6367,0.19167,3,2021,-57.564
13.02117107777778,77.57038222222222,843.6267,0.20000,3,2021,-58.516
13.021171072222222,77.5703822361111,843.6252,0.20833,3,2021,-58.334
13.021171100000002,77.57038225833334,843.6211,0.21667,3,2021,-57.402
13.02117107777778,77.57038224444445,843.6218,0.22500,3,2021,-59.077
13.021171080555556,77.570382225,843.6252,0.23333,3,2021,-58.304
13.02117109166667,77.57038222222222,843.6205,0.24167,3,2021,-58.819
13.021171105555556,77.57038219166667,843.6224,0.25000,3,2021,-58.133
13.021171119444444,77.5703821472222,843.6208,0.25833,3,2021,-57.962
13.021171094444446,77.5703821472222,843.6334,0.26667,3,2021,-57.751
13.021171097222224,77.57038213611109,843.6298,0.27500,3,2021,-56.845
13.021171086111114,77.57038215833333,843.6267,0.28333,3,2021,-58.606
13.02117108888889,77.57038218055555,843.6246,0.29167,3,2021,-58.875
13.021171041666669,77.57038220555553,843.6249,0.30000,3,2021,-58.563
13.02117107777778,77.57038218055555,843.6323,0.30833,3,2021,-58.388
13.02117108888889,77.57038218333334,843.6414,0.31667,3,2021,-58.209
13.02117108888889,77.57038218333334,843.6488,0.32500,3,2021,-58.653
13.021171097222224,77.57038215555555,843.649,0.33333,3,2021,-58.451
13.021171083333336,77.57038219999998,843.631,0.34167,3,2021,-58.501
13.021171097222224,77.57038216666666,843.6332,0.35000,3,2021,-59.077
13.02117107777778,77.57038221666664,843.628,0.35833,3,2021,-59.214
13.021171072222222,77.57038220833331,843.6239,0.36667,3,2021,-59.458
13.021171055555556,77.5703821972222,843.6405,0.37500,3,2021,-58.892
13.02117107777778,77.57038218055555,843.6374,0.38333,3,2021,-58.713
13.021171058333337,77.57038214444442,843.6502,0.39167,3,2021,-58.813
13.02117106388889,77.57038214444442,843.6645,0.40000,3,2021,-57.831
13.02117106388889,77.57038216944444,843.6473,0.40833,3,2021,-57.792
13.021171069444446,77.57038211388887,843.6545,0.41667,3,2021,-59.086
13.021171050000003,77.57038213888887,843.638,0.42500,3,2021,-58.113
13.021171069444446,77.5703821472222,843.6493,0.43333,3,2021,-59.003
13.02117106388889,77.57038213611109,843.6501,0.44167,3,2021,-59.256
13.021171108333336,77.57038216944444,843.6391,0.45000,3,2021,-58.278
13.02117109166667,77.57038207499998,843.6498,0.45833,3,2021,-59.763
13.021171094444446,77.57038211388887,843.6325,0.46667,3,2021,-59.258
13.02117108888889,77.57038209999999,843.6345,0.47500,3,2021,-59.181
13.02117106388889,77.57038209166666,843.6337,0.48333,3,2021,-58.761
13.021171050000003,77.57038218055555,843.6303,0.49167,3,2021,-58.694
