latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
60.750509755555555,-135.22211644444442,1426.4171,0.00000,2,2021,-51093.203
60.750512099999995,-135.22211679166668,1427.2617,0.00833,2,2021,-51093.502
60.75051076666667,-135.22211443888887,1427.3031,0.01667,2,2021,-51093.816
60.750510716666675,-135.22211555555552,1427.2961,0.02500,2,2021,-51094.214
60.75051026944445,-135.22211581666667,1427.4113,0.03333,2,2021,-51094.699
60.75051061944446,-135.22211459722223,1427.4347,0.04167,2,2021,-51095.195
60.75051010277778,-135.22211444444443,1427.4325,0.05000,2,2021,-51095.715
60.75050999999999,-135.2221142027778,1427.4041,0.05833,2,2021,-51096.234
60.750509988888886,-135.22211464166668,1427.4145,0.06667,2,2021,-51096.709
60.75051003055556,-135.22211501666663,1427.4069,0.07500,2,2021,-51097.292
60.75051006111111,-135.22211518055556,1427.4158,0.08333,2,2021,-51097.946
60.75051013055556,-135.22211549166664,1427.4311,0.09167,2,2021,-51098.584
60.75051024722222,-135.22211543333333,1427.4379,0.10000,2,2021,-51099.231
60.75051017222222,-135.2221152833333,1427.4525,0.10833,2,2021,-51099.779
60.750510144444455,-135.22211510555556,1427.4566,0.11667,2,2021,-51100.292
60.75051011388889,-135.222115325,1427.4458,0.12500,2,2021,-51100.767
60.750510186111114,-135.22211528888886,1427.4433,0.13333,2,2021,-51101.281
60.7505102,-135.22211523333334,1427.4296,0.14167,2,2021,-51101.864
60.75051016944444,-135.22211526944446,1427.4226,0.15000,2,2021,-51102.496
60.750510158333334,-135.22211522222221,1427.4143,0.15833,2,2021,-51102.988
60.75051020555557,-135.22211518611113,1427.3987,0.16667,2,2021,-51103.567
60.75051018888889,-135.22211515555557,1427.3991,0.17500,2,2021,-51104.156
60.750510180555565,-135.22211514166668,1427.4027,0.18333,2,2021,-51104.868
60.750510152777785,-135.2221150472222,1427.4081,0.19167,2,2021,-51105.477
60.750510125,-135.22211497777778,1427.415,0.20000,2,2021,-51105.970
60.75051010277778,-135.2221150111111,1427.418,0.20833,2,2021,-51106.371
60.750510075,-135.2221150222222,1427.4233,0.21667,2,2021,-51106.836
60.750510077777776,-135.22211495,1427.4215,0.22500,2,2021,-51107.293
60.75051005833332,-135.22211495555555,1427.4237,0.23333,2,2021,-51107.816
60.75051002777778,-135.22211497500004,1427.4277,0.24167,2,2021,-51108.456
60.75051000555556,-135.22211496944445,1427.432,0.25000,2,2021,-51108.944
60.75050999444444,-135.22211497777778,1427.4325,0.25833,2,2021,-51109.471
60.75050998055556,-135.22211506666667,1427.4341,0.26667,2,2021,-51110.022
60.750509972222225,-135.2221151638889,1427.434,0.27500,2,2021,-51110.437
60.750509963888895,-135.22211519444446,1427.4336,0.28333,2,2021,-51110.768
60.750509955555565,-135.22211524722223,1427.432,0.29167,2,2021,-51111.066
60.750509947222206,-135.2221152611111,1427.4299,0.30000,2,2021,-51111.424
60.750509941666664,-135.2221152638889,1427.4309,0.30833,2,2021,-51111.824
60.75050993333334,-135.22211529444442,1427.4308,0.31667,2,2021,-51112.225
60.75050991944445,-135.22211533055557,1427.4307,0.32500,2,2021,-51112.594
60.75050992222221,-135.22211534722223,1427.4295,0.33333,2,2021,-51112.935
60.75050992499999,-135.2221154,1427.4272,0.34167,2,2021,-51113.176
60.75050992499999,-135.22211535555556,1427.4287,0.35000,2,2021,-51113.419
60.75050992499999,-135.22211538611114,1427.4294,0.35833,2,2021,-51113.769
60.75050993611111,-135.22211537777778,1427.4266,0.36667,2,2021,-51114.081
60.750509947222206,-135.22211537500002,1427.4259,0.37500,2,2021,-51114.425
60.750509949999994,-135.22211537222222,1427.4274,0.38333,2,2021,-51114.587
60.75050996111113,-135.22211536944445,1427.4269,0.39167,2,2021,-51114.692
60.750509972222225,-135.22211531111114,1427.4262,0.40000,2,2021,-51114.768
60.750509983333345,-135.2221152638889,1427.4245,0.40833,2,2021,-51114.894
60.750509986111126,-135.22211525555556,1427.424,0.41667,2,2021,-51114.967
60.75050999166667,-135.22211526666666,1427.4237,0.42500,2,2021,-51115.029
60.750509988888886,-135.22211530833334,1427.4237,0.43333,2,2021,-51115.169
60.75050998055556,-135.22211534444443,1427.4238,0.44167,2,2021,-51115.496
60.750509975,-135.22211538055558,1427.4252,0.45000,2,2021,-51115.806
60.750509969444444,-135.2221154138889,1427.4267,0.45833,2,2021,-51116.076
60.750509955555565,-135.22211544722222,1427.4295,0.46667,2,2021,-51116.239
60.750509947222206,-135.22211546666665,1427.4314,0.47500,2,2021,-51116.467
60.750509944444445,-135.22211549166664,1427.4315,0.48333,2,2021,-51116.635
60.75050993611111,-135.2221155111111,1427.4334,0.49167,2,2021,-51116.741
60.750509908333335,-135.22211562500001,1427.4298,0.49167,2,2021,0.000
60.750509908333335,-135.22211562500001,1427.4298,0.49167,2,2021,0.000
