latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
13.02116793055556,77.57037983055554,845.3428,0.00000,3,2021,-56.512
13.021168483333334,77.57038530277778,844.0477,0.00833,3,2021,-57.416
13.021170144444445,77.57038490833331,843.7842,0.01667,3,2021,-57.031
13.021170241666669,77.57038329166666,843.6344,0.02500,3,2021,-56.638
13.021170283333335,77.57038465,843.4972,0.03333,3,2021,-57.457
13.021170366666668,77.57038439166665,843.6693,0.04167,3,2021,-55.579
13.021170558333335,77.57038494999999,843.6703,0.05000,3,2021,-57.046
13.02117086666667,77.57038483333334,843.6912,0.05833,3,2021,-56.156
13.021170894444449,77.57038487500002,843.7233,0.06667,3,2021,-58.396
13.021171122222222,77.57038437777777,843.7776,0.07500,3,2021,-56.727
13.021171008333337,77.57038426944445,843.7777,0.08333,3,2021,-56.546
13.021171108333336,77.57038403333333,843.7739,0.09167,3,2021,-56.749
13.021171244444448,77.57038393333332,843.7782,0.10000,3,2021,-57.192
13.021171161111113,77.57038364722222,843.7829,0.10833,3,2021,-58.021
13.021171200000003,77.57038328611111,843.7752,0.11667,3,2021,-57.281
13.021171125000002,77.57038313055556,843.7842,0.12500,3,2021,-55.843
13.021171058333337,77.57038313333331,843.7702,0.13333,3,2021,-56.611
13.02117096666667,77.57038324444444,843.7549,0.14167,3,2021,-56.640
13.02117098888889,77.570383325,843.7571,0.15000,3,2021,-57.066
13.021171019444447,77.57038315555555,843.7529,0.15833,3,2021,-57.205
13.021171016666665,77.57038298333333,843.7516,0.16667,3,2021,-56.959
13.021171061111113,77.57038292499999,843.7414,0.17500,3,2021,-56.496
13.021171058333337,77.57038272222222,843.7384,0.18333,3,2021,-56.535
13.021171061111113,77.57038259999999,843.7223,0.19167,3,2021,-57.330
13.02117108888889,77.57038249722221,843.7018,0.20000,3,2021,-58.260
13.021171086111114,77.57038240277775,843.6906,0.20833,3,2021,-58.075
13.02117109166667,77.5703824,843.6835,0.21667,3,2021,-57.136
13.021171069444446,77.57038233888886,843.6818,0.22500,3,2021,-58.811
13.02117106666667,77.5703822361111,843.689,0.23333,3,2021,-58.046
13.021171061111113,77.5703821861111,843.6962,0.24167,3,2021,-58.551
13.021171058333337,77.57038216944444,843.6933,0.25000,3,2021,-57.871
13.021171075000003,77.57038221666664,843.6817,0.25833,3,2021,-57.697
13.021171075000003,77.57038226388889,843.667,0.26667,3,2021,-57.512
13.02117108888889,77.5703823361111,843.6493,0.27500,3,2021,-56.598
13.021171108333336,77.570382325,843.6386,0.28333,3,2021,-58.351
13.021171113888892,77.57038229722222,843.6373,0.29167,3,2021,-58.617
13.021171105555556,77.57038219444442,843.6374,0.30000,3,2021,-58.302
13.021171108333336,77.57038217777777,843.6263,0.30833,3,2021,-58.146
13.021171094444446,77.57038220833331,843.6175,0.31667,3,2021,-57.987
13.021171069444446,77.57038222777777,843.6103,0.32500,3,2021,-58.448
13.021171072222222,77.57038223333333,843.6008,0.33333,3,2021,-58.247
13.021171061111113,77.57038219999998,843.6076,0.34167,3,2021,-58.257
13.02117106388889,77.57038217499999,843.6125,0.35000,3,2021,-58.838
13.02117106388889,77.57038214444442,843.6201,0.35833,3,2021,-58.963
13.02117106666667,77.57038211666666,843.6253,0.36667,3,2021,-59.198
13.021171061111113,77.57038208888889,843.6261,0.37500,3,2021,-58.667
13.021171069444446,77.57038208611111,843.6267,0.38333,3,2021,-58.483
13.02117106388889,77.57038206666665,843.6245,0.39167,3,2021,-58.610
13.021171044444445,77.57038208333331,843.6214,0.40000,3,2021,-57.659
13.02117103888889,77.57038208333331,843.6228,0.40833,3,2021,-57.583
13.02117103888889,77.57038210833333,843.6209,0.41667,3,2021,-58.894
13.021171044444445,77.57038211111109,843.6271,0.42500,3,2021,-57.883
13.021171030555557,77.57038211111109,843.6314,0.43333,3,2021,-58.799
13.02117102777778,77.57038210277777,843.6354,0.44167,3,2021,-59.054
13.021171013888889,77.57038211666666,843.645,0.45000,3,2021,-58.054
13.021171025000005,77.57038213611109,843.6469,0.45833,3,2021,-59.562
13.021171041666669,77.57038214999999,843.6509,0.46667,3,2021,-59.019
13.021171058333337,77.57038216944444,843.6539,0.47500,3,2021,-58.946
13.021171072222222,77.57038216388888,843.6598,0.48333,3,2021,-58.522
13.021171083333336,77.57038215555555,843.6675,0.49167,3,2021,-58.447
13.021171086111114,77.57038216944444,843.6072,0.49167,3,2021,0.000
13.021171086111114,77.57038216944444,843.6072,0.49167,3,2021,0.000
