latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
60.75050991111111,-135.2221156611111,1427.43,0.00000,2,2021,-51093.544
60.75050993055555,-135.2221156027778,1427.439,0.00833,2,2021,-51093.822
60.75050991388889,-135.22211561944445,1427.4383,0.01667,2,2021,-51094.137
60.750509908333335,-135.22211564444444,1427.4349,0.02500,2,2021,-51094.543
60.75050992222221,-135.22211562500001,1427.4397,0.03333,2,2021,-51095.016
60.750509916666665,-135.22211560833333,1427.438,0.04167,2,2021,-51095.516
60.75050992499999,-135.22211566666667,1427.4375,0.05000,2,2021,-51096.038
60.750509908333335,-135.22211562500001,1427.4372,0.05833,2,2021,-51096.557
60.750509941666664,-135.22211562500001,1427.4423,0.06667,2,2021,-51097.021
60.75050993055555,-135.22211562222222,1427.4399,0.07500,2,2021,-51097.610
60.750509944444445,-135.22211562222222,1427.4408,0.08333,2,2021,-51098.262
60.750509952777776,-135.2221156138889,1427.4369,0.09167,2,2021,-51098.911
60.75050993055555,-135.2221156027778,1427.4361,0.10000,2,2021,-51099.558
60.750509975,-135.22211561944445,1427.4471,0.10833,2,2021,-51100.081
60.750509944444445,-135.22211561944445,1427.4468,0.11667,2,2021,-51100.593
60.75050996111113,-135.22211561111112,1427.4398,0.12500,2,2021,-51101.087
60.75050992499999,-135.22211558333336,1427.4387,0.13333,2,2021,-51101.601
60.75050992499999,-135.22211558333336,1427.4403,0.14167,2,2021,-51102.180
60.750509902777765,-135.22211561111112,1427.4354,0.15000,2,2021,-51102.823
60.75050991944445,-135.2221155944445,1427.4391,0.15833,2,2021,-51103.307
60.75050991388889,-135.22211554722222,1427.4407,0.16667,2,2021,-51103.881
60.75050992777777,-135.22211558333336,1427.4419,0.17500,2,2021,-51104.469
60.75050992222221,-135.2221155944445,1427.4376,0.18333,2,2021,-51105.191
60.75050991111111,-135.22211560555556,1427.433,0.19167,2,2021,-51105.811
60.75050992499999,-135.22211563055555,1427.4392,0.20000,2,2021,-51106.289
60.75050996111113,-135.2221155944445,1427.4443,0.20833,2,2021,-51106.679
60.75050993611111,-135.22211563055555,1427.441,0.21667,2,2021,-51107.151
60.75050992777777,-135.22211560555556,1427.4425,0.22500,2,2021,-51107.603
60.75050996111113,-135.22211562500001,1427.4461,0.23333,2,2021,-51108.120
60.750509952777776,-135.2221156583333,1427.4432,0.24167,2,2021,-51108.767
60.75050992222221,-135.22211566944443,1427.4324,0.25000,2,2021,-51109.281
60.750509963888895,-135.22211563888888,1427.4455,0.25833,2,2021,-51109.776
60.75050992222221,-135.222115675,1427.4321,0.26667,2,2021,-51110.359
60.75050995833334,-135.22211563333335,1427.4385,0.27500,2,2021,-51110.759
60.75050990555555,-135.22211568055556,1427.428,0.28333,2,2021,-51111.115
60.75050992777777,-135.22211565,1427.4346,0.29167,2,2021,-51111.397
60.75050993611111,-135.22211564722224,1427.4399,0.30000,2,2021,-51111.743
60.750509916666665,-135.2221156527778,1427.4337,0.30833,2,2021,-51112.157
