latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
30.531651291666662,114.35726777499998,25.8851,3.99167,3,2021,-55.636
30.53165129444444,114.35726779999999,25.8969,3.98333,3,2021,-55.178
30.53165123333332,114.35726765277775,25.8925,3.97500,3,2021,-55.304
30.531651274999998,114.35726784166664,25.9023,3.96667,3,2021,-56.953
30.531651291666662,114.35726773611111,25.8923,3.95833,3,2021,-56.813
30.53165130555556,114.35726775555554,25.8913,3.95000,3,2021,-56.466
30.531651211111104,114.3572677222222,25.8838,3.94167,3,2021,-55.592
30.531651194444443,114.35726773333333,25.8937,3.93333,3,2021,-56.614
30.53165124444444,114.35726776388888,25.9007,3.92500,3,2021,-56.949
30.531651205555555,114.3572677722222,25.902,3.91667,3,2021,-57.659
30.5316512,114.35726776388888,25.9055,3.90833,3,2021,-58.236
30.531651211111104,114.3572678138889,25.9272,3.90000,3,2021,-58.402
30.531651255555555,114.35726768333333,25.9173,3.89167,3,2021,-58.178
30.53165116944444,114.35726768055555,25.8908,3.88333,3,2021,-57.595
30.53165115,114.35726773888888,25.9299,3.87500,3,2021,-57.393
30.531651222222216,114.35726766944444,25.929,3.86667,3,2021,-56.847
30.53165124722221,114.35726773888888,25.9224,3.85833,3,2021,-57.509
30.531651211111104,114.35726763055554,25.9245,3.85000,3,2021,-57.836
30.531651158333332,114.35726760277777,25.9175,3.84167,3,2021,-58.254
30.531651227777772,114.35726766388888,25.9103,3.83333,3,2021,-58.519
30.531651180555546,114.35726780277777,25.9131,3.82500,3,2021,-58.604
30.53165118611111,114.35726763888887,25.9337,3.81667,3,2021,-58.835
30.531651161111107,114.35726771111109,25.9341,3.80833,3,2021,-58.429
30.531651166666656,114.35726775555554,25.9318,3.80000,3,2021,-58.557
30.53165116944444,114.35726767499999,25.8966,3.79167,3,2021,-59.684
30.531651177777775,114.35726758611109,25.8958,3.78333,3,2021,-59.201
30.531651188888887,114.35726766666666,25.8991,3.77500,3,2021,-58.972
30.531651175,114.35726755833333,25.9019,3.76667,3,2021,-58.520
30.531651130555563,114.35726766944444,25.9027,3.75833,3,2021,-58.362
30.53165118611111,114.35726768055555,25.8994,3.75000,3,2021,-58.263
30.531651086111115,114.35726764166665,25.8938,3.74167,3,2021,-57.763
30.531651197222228,114.35726760833333,25.8809,3.73333,3,2021,-58.701
30.531651180555546,114.35726759444445,25.8874,3.72500,3,2021,-58.850
30.53165111388888,114.35726766111111,25.9337,3.71667,3,2021,-58.261
30.53165115277778,114.35726769999998,25.9145,3.70833,3,2021,-57.140
30.531651197222228,114.35726761944444,25.9054,3.70000,3,2021,-56.661
30.53165118611111,114.35726764722222,25.8934,3.69167,3,2021,-56.550
30.531651266666664,114.35726768888888,25.9108,3.68333,3,2021,-55.980
30.531651166666656,114.35726775277776,25.908,3.67500,3,2021,-55.897
30.531651216666667,114.35726760000001,25.9109,3.66667,3,2021,-54.940
30.531651172222226,114.3572677722222,25.9075,3.65833,3,2021,-55.236
30.531651311111105,114.35726768333333,25.8914,3.65000,3,2021,-56.213
30.531651224999997,114.35726773888888,25.8791,3.64167,3,2021,-56.367
30.531651227777772,114.35726779166666,25.8774,3.63333,3,2021,-56.499
30.531651222222216,114.3572677861111,25.9075,3.62500,3,2021,-56.537
30.531651216666667,114.3572678472222,25.88,3.61667,3,2021,-57.155
30.53165124444444,114.35726776666667,25.8944,3.60833,3,2021,-56.568
