latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
30.53165267222222,114.35726720833331,25.5793,23.99167,2,2021,-52.448
30.531652655555554,114.35726717499998,25.6473,23.98333,2,2021,-53.115
30.531652613888888,114.35726728333333,25.6217,23.97500,2,2021,-54.197
30.531652691666665,114.35726731388885,25.6674,23.96667,2,2021,-53.967
30.53165259166667,114.35726728055555,25.6749,23.95833,2,2021,-53.812
30.53165268333333,114.35726728888888,25.6971,23.95000,2,2021,-53.493
30.531652663888888,114.35726721944444,25.787,23.94167,2,2021,-53.606
30.531652644444446,114.35726726388886,25.7785,23.93333,2,2021,-53.693
30.531652613888888,114.35726728888888,25.7046,23.92500,2,2021,-53.336
30.531652694444443,114.35726723888887,25.714,23.91667,2,2021,-53.081
30.53165283333333,114.35726734166666,25.808,23.90833,2,2021,-52.863
30.531652586111107,114.35726729999999,25.6568,23.90000,2,2021,-52.860
30.53165266111111,114.35726729444444,25.7023,23.89167,2,2021,-52.532
30.531652474999998,114.35726726388886,25.6637,23.88333,2,2021,-52.127
30.53165250833333,114.35726732777779,25.593,23.87500,2,2021,-52.154
30.53165258888889,114.35726729444444,25.6691,23.86667,2,2021,-52.146
30.531652497222222,114.35726721944444,25.605,23.85833,2,2021,-52.527
30.53165246944444,114.35726729444444,25.551,23.85000,2,2021,-51.832
30.531652427777775,114.35726731388885,25.5803,23.84167,2,2021,-52.018
30.53165249444444,114.35726728055555,25.5707,23.83333,2,2021,-52.830
30.531652449999996,114.35726726666665,25.5695,23.82500,2,2021,-53.547
30.531652663888888,114.35726715277778,25.6783,23.81667,2,2021,-53.809
30.53165275555556,114.35726712499998,25.742,23.80833,2,2021,-53.692
30.531652763888886,114.357267025,25.6684,23.80000,2,2021,-53.236
30.531652358333336,114.35726715277778,25.5623,23.79167,2,2021,-52.690
30.531652638888893,114.3572670972222,25.6206,23.78333,2,2021,-53.249
30.531652752777777,114.35726706944443,25.671,23.77500,2,2021,-52.925
30.531652725,114.35726707777778,25.6629,23.76667,2,2021,-53.063
30.53165319166666,114.35726700555556,25.8291,23.75833,2,2021,-52.498
30.531652986111112,114.35726708055554,25.7658,23.75000,2,2021,-52.483
30.531652913888884,114.35726700833332,25.7214,23.74167,2,2021,-52.491
30.531652794444444,114.35726703055555,25.6981,23.73333,2,2021,-51.527
30.53165288888889,114.35726703055555,25.7263,23.72500,2,2021,-50.893
30.531652583333333,114.35726708611111,25.6425,23.71667,2,2021,-51.067
30.531652824999995,114.35726706666667,25.7309,23.70833,2,2021,-51.061
30.531653288888894,114.35726694444443,25.8554,23.70000,2,2021,-50.751
30.531652852777782,114.3572672111111,25.7365,23.69167,2,2021,-51.557
30.53165268333333,114.35726715555556,25.6798,23.68333,2,2021,-51.158
30.531652855555553,114.35726708333333,25.7302,23.67500,2,2021,-51.729
30.531652408333333,114.35726726388886,25.5764,23.66667,2,2021,-50.892
30.531652636111104,114.35726704999998,25.6106,23.65833,2,2021,-50.528
30.53165268333333,114.35726723055555,25.6827,23.65000,2,2021,-50.491
30.53165266111111,114.35726704999998,25.6425,23.64167,2,2021,-49.797
30.53165250833333,114.35726725555554,25.5814,23.63333,2,2021,-50.679
30.531652294444445,114.35726713333332,25.5416,23.62500,2,2021,-50.577
30.53165236944444,114.35726715833333,25.5231,23.61667,2,2021,-49.983
30.531652316666666,114.35726713333332,25.4974,23.60833,2,2021,-50.579
30.531652688888883,114.3572670361111,25.6116,23.60000,2,2021,-50.456
30.53165297777778,114.35726696944442,25.6328,23.59167,2,2021,-49.788
30.531652772222223,114.35726698888885,25.6323,23.58333,2,2021,-49.564
30.531652691666665,114.35726708888889,25.618,23.57500,2,2021,-50.392
30.531653052777777,114.35726706388888,25.6886,23.56667,2,2021,-50.494
30.53165333888888,114.35726692777776,25.7978,23.55833,2,2021,-50.763
30.531653316666663,114.35726690833332,25.7569,23.55000,2,2021,-51.082
30.53165305555556,114.35726711944443,25.749,23.54167,2,2021,-50.826
30.53165348888889,114.35726693333334,25.8368,23.53333,2,2021,-49.142
30.53165395,114.35726692499998,25.9197,23.52500,2,2021,-48.886
30.531653436111114,114.35726701944444,25.7884,23.51667,2,2021,-49.500
30.531652813888886,114.35726710555555,25.6429,23.50833,2,2021,-49.766
30.531652436111106,114.35726720277778,25.5504,23.50000,2,2021,-49.437
30.531652502777774,114.35726720277778,25.6176,23.49167,2,2021,-49.685
30.531652616666662,114.35726703333333,25.6204,23.48333,2,2021,-49.709
30.531652647222217,114.35726721666666,25.6235,23.47500,2,2021,-50.128
30.531652905555557,114.35726702777777,25.661,23.46667,2,2021,-51.240
30.531652805555556,114.35726725555554,25.647,23.45833,2,2021,-50.970
30.53165307222222,114.35726703333333,25.6882,23.45000,2,2021,-51.302
