latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
30.531652097222224,114.35726661944445,25.856,0.00000,2,2021,-54.445
30.531652763888886,114.3572677222222,26.4542,0.00833,2,2021,-53.213
30.531652844444444,114.3572667361111,26.6434,0.01667,2,2021,-53.619
30.531652955555554,114.35726603333333,26.4669,0.02500,2,2021,-53.750
30.53165314999999,114.3572663333333,26.3888,0.03333,2,2021,-53.728
30.531653311111107,114.35726551944443,26.3281,0.04167,2,2021,-53.513
30.531653252777776,114.35726555,26.0774,0.05000,2,2021,-54.252
30.531653066666667,114.35726547499998,26.0375,0.05833,2,2021,-54.371
30.53165336944445,114.35726575,25.9907,0.06667,2,2021,-54.188
30.531652980555553,114.35726514166664,25.9859,0.07500,2,2021,-53.837
30.531652666666663,114.3572647111111,25.8921,0.08333,2,2021,-53.930
30.531652522222224,114.35726461388889,25.9378,0.09167,2,2021,-53.705
30.531652736111106,114.3572643583333,25.9356,0.10000,2,2021,-53.356
30.531653108333334,114.35726438333333,25.9314,0.10833,2,2021,-52.990
30.53165314999999,114.35726421388887,25.9005,0.11667,2,2021,-53.155
30.531653291666665,114.35726446388887,25.8552,0.12500,2,2021,-53.353
30.531653477777777,114.35726467499998,25.8174,0.13333,2,2021,-53.775
30.531653513888887,114.35726494722222,25.7919,0.14167,2,2021,-53.128
30.531653244444442,114.35726518888889,25.7794,0.15000,2,2021,-53.404
30.531653025,114.35726522777777,25.7698,0.15833,2,2021,-54.243
30.53165274166667,114.3572654861111,25.7588,0.16667,2,2021,-55.093
30.53165257777778,114.35726572777774,25.7719,0.17500,2,2021,-55.294
30.531652397222217,114.35726593055554,25.7963,0.18333,2,2021,-55.047
30.531652202777778,114.35726613888889,25.8178,0.19167,2,2021,-54.449
30.531652205555552,114.35726621666664,25.8122,0.20000,2,2021,-54.108
30.531652277777777,114.35726637777776,25.8039,0.20833,2,2021,-54.728
30.531652172222213,114.35726645,25.8161,0.21667,2,2021,-54.341
30.531652183333332,114.35726626388887,25.8498,0.22500,2,2021,-54.222
30.531652208333337,114.35726615277777,25.8627,0.23333,2,2021,-53.653
30.53165226666666,114.35726618055554,25.8517,0.24167,2,2021,-53.723
30.531652313888888,114.35726615277777,25.8621,0.25000,2,2021,-53.623
30.531652366666666,114.35726621111111,25.8451,0.25833,2,2021,-52.750
30.531652274999995,114.35726634166666,25.852,0.26667,2,2021,-52.160
30.531652147222225,114.3572664861111,25.8452,0.27500,2,2021,-52.428
30.531652088888883,114.3572666111111,25.8339,0.28333,2,2021,-52.459
30.531651924999995,114.3572668888889,25.8243,0.29167,2,2021,-52.112
30.53165175833333,114.35726711666665,25.8104,0.30000,2,2021,-53.152
30.531651638888885,114.35726724999998,25.8161,0.30833,2,2021,-52.580
30.53165154722221,114.35726740555555,25.8132,0.31667,2,2021,-53.280
30.531651566666675,114.35726733611111,25.8126,0.32500,2,2021,-52.335
30.531651569444442,114.35726721666666,25.8244,0.33333,2,2021,-51.975
30.531651516666667,114.35726718333332,25.8229,0.34167,2,2021,-51.831
30.531651477777775,114.35726718888887,25.8273,0.35000,2,2021,-51.160
30.53165146666667,114.35726716388888,25.837,0.35833,2,2021,-51.883
30.53165145,114.35726719722221,25.8342,0.36667,2,2021,-51.881
30.53165141388888,114.35726723055555,25.8341,0.37500,2,2021,-51.301
30.531651363888887,114.3572672472222,25.8307,0.38333,2,2021,-51.964
30.531651369444436,114.35726729166666,25.8305,0.39167,2,2021,-51.882
30.531651405555554,114.35726728333333,25.8343,0.40000,2,2021,-51.095
30.531651388888893,114.35726729722221,25.8345,0.40833,2,2021,-50.827
30.531651369444436,114.35726731111107,25.8351,0.41667,2,2021,-51.552
30.53165141388888,114.35726726388886,25.8362,0.42500,2,2021,-51.435
30.531651424999993,114.35726721388887,25.8387,0.43333,2,2021,-51.579
30.53165143888889,114.35726718888887,25.8356,0.44167,2,2021,-51.896
30.53165142777777,114.35726720833331,25.8309,0.45000,2,2021,-51.873
30.53165145833333,114.35726724999998,25.8321,0.45833,2,2021,-50.613
30.531651472222222,114.35726730277776,25.8337,0.46667,2,2021,-50.285
30.531651494444436,114.35726734444444,25.836,0.47500,2,2021,-50.866
30.531651508333333,114.35726734722222,25.8399,0.48333,2,2021,-50.751
30.53165151388889,114.35726734722222,25.8396,0.49167,2,2021,-50.484
30.531651505555548,114.35726733611111,25.8392,0.50000,2,2021,-50.712
30.5316515,114.35726735833333,25.8428,0.50833,2,2021,-50.686
30.531651524999994,114.35726738888887,25.8538,0.51667,2,2021,-51.035
30.531651541666662,114.35726740277777,25.8504,0.52500,2,2021,-51.940
30.531651555555555,114.35726746666666,25.8604,0.53333,2,2021,-51.427
30.531651574999998,114.35726746666666,25.8664,0.54167,2,2021,-51.786
30.531651597222222,114.35726750555554,25.8796,0.55000,2,2021,-51.633
30.53165159166666,114.35726750833331,25.8822,0.55833,2,2021,-50.886
30.531651597222222,114.35726748888888,25.8733,0.56667,2,2021,-51.012
30.5316515611111,114.35726753055552,25.8754,0.57500,2,2021,-50.976
30.531651563888893,114.35726759444445,25.8854,0.58333,2,2021,-51.055
30.531651569444442,114.35726765277775,25.8951,0.59167,2,2021,-51.414
30.53165154444444,114.35726764166665,25.8814,0.60000,2,2021,-50.981
30.531651511111118,114.35726767222222,25.883,0.60833,2,2021,-51.676
30.5316515,114.35726767499999,25.8861,0.61667,2,2021,-51.800
30.5316515,114.35726769166666,25.888,0.62500,2,2021,-52.371
30.531651502777777,114.35726768333333,25.8826,0.63333,2,2021,-52.052
30.531651511111118,114.35726766944444,25.8816,0.64167,2,2021,-51.689
30.5316515,114.35726763055554,25.8746,0.65000,2,2021,-52.406
30.531651491666658,114.35726760555555,25.8734,0.65833,2,2021,-52.833
30.531651488888887,114.35726758888889,25.8767,0.66667,2,2021,-52.970
30.531651502777777,114.35726757499998,25.8793,0.67500,2,2021,-52.729
30.531651497222228,114.35726753333331,25.8793,0.68333,2,2021,-52.342
30.5316515,114.35726751111109,25.8785,0.69167,2,2021,-52.795
30.53165148611111,114.35726752777778,25.8764,0.70000,2,2021,-53.121
30.53165146666667,114.35726752777778,25.8765,0.70833,2,2021,-52.740
30.531651441666668,114.35726755555555,25.8777,0.71667,2,2021,-52.513
30.531651402777776,114.35726760277777,25.8811,0.72500,2,2021,-53.641
30.531651380555555,114.35726761666666,25.8842,0.73333,2,2021,-53.322
30.531651369444436,114.35726763333332,25.8866,0.74167,2,2021,-53.145
30.531651361111106,114.35726764722222,25.8866,0.75000,2,2021,-53.627
30.53165135,114.35726766111111,25.8847,0.75833,2,2021,-53.266
30.53165133333334,114.35726766666666,25.883,0.76667,2,2021,-53.188
30.531651313888876,114.35726766944444,25.8829,0.77500,2,2021,-53.563
30.53165130277777,114.35726767777777,25.883,0.78333,2,2021,-53.244
30.53165129444444,114.35726768888888,25.8821,0.79167,2,2021,-53.822
